timestamp,location,class_name,confidence_score,vehicle_color,license_plate,plate_confidence
2025-07-30 20:10:35,"Kolkata, IN",car,0.82,Black,N/A,N/A
2025-07-30 20:10:35,"Kolkata, IN",car,0.79,Blue,N/A,N/A
2025-07-30 20:10:35,"Kolkata, IN",truck,0.46,Black,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.82,White,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.78,White,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.76,White,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.66,White,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.60,White,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.54,White,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.90,Blue,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.89,White,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",truck,0.87,Red,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.84,White,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.84,White,090,1.00
2025-07-30 20:10:36,"Kolkata, IN",car,0.84,Blue,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.80,Blue,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.70,Blue,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.64,White,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",truck,0.62,Blue,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.59,Blue,N/A,N/A
2025-07-30 20:10:36,"Kolkata, IN",car,0.54,Blue,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",bus,0.49,Blue,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.48,Red,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",truck,0.45,Red,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.90,White,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",truck,0.90,Black,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.89,Black,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.88,White,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.83,White,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.82,Blue,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.81,White,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.75,Blue,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.75,Blue,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.70,Blue,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",truck,0.70,Black,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",truck,0.66,White,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",bus,0.64,Blue,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.62,Black,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",motorcycle,0.60,Black,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",truck,0.54,Red,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",truck,0.52,Black,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.51,Blue,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.48,Blue,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.48,Green,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.89,Blue,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.88,White,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.86,Black,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",car,0.83,White,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",truck,0.81,Black,N/A,N/A
2025-07-30 20:10:37,"Kolkata, IN",truck,0.81,Red,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.79,Blue,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.77,White,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.67,Blue,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",truck,0.64,Blue,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.59,Black,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",bus,0.58,White,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",truck,0.52,Black,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",truck,0.51,Black,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",truck,0.92,Black,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.90,Blue,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",truck,0.85,Red,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.84,Black,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.83,White,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.80,Blue,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",truck,0.78,Blue,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",truck,0.69,Red,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.66,White,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",motorcycle,0.62,Black,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.58,White,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.52,Black,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",truck,0.45,Black,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.91,Blue,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.84,Black,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.80,White,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",truck,0.79,Blue,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",truck,0.78,White,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.76,Black,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.75,Blue,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",car,0.75,White,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",motorcycle,0.68,Black,N/A,N/A
2025-07-30 20:10:38,"Kolkata, IN",truck,0.68,Black,N/A,N/A
2025-07-30 20:10:39,"Kolkata, IN",car,0.64,White,N/A,N/A
2025-07-30 20:10:39,"Kolkata, IN",bus,0.63,Black,N/A,N/A
2025-07-30 20:10:39,"Kolkata, IN",truck,0.61,Red,N/A,N/A
2025-07-30 20:10:39,"Kolkata, IN",car,0.59,White,N/A,N/A
2025-07-30 20:10:39,"Kolkata, IN",car,0.57,Blue,N/A,N/A
2025-07-30 20:10:39,"Kolkata, IN",car,0.56,White,N/A,N/A
2025-07-30 20:10:39,"Kolkata, IN",bus,0.56,Black,N/A,N/A
2025-07-30 20:10:39,"Kolkata, IN",truck,0.50,White,N/A,N/A
2025-07-30 20:10:39,"Kolkata, IN",bus,0.47,White,N/A,N/A
2025-07-30 20:10:39,"Kolkata, IN",truck,0.46,Red,N/A,N/A
2025-07-30 20:10:39,"Kolkata, IN",car,0.72,Blue,N/A,N/A
2025-07-30 20:10:39,"Kolkata, IN",car,0.69,White,N/A,N/A
2025-07-30 20:10:40,"Kolkata, IN",car,0.56,White,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.45,White,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.80,Blue,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.76,Blue,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.50,Blue,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.71,White,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.56,Blue,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.52,Blue,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.49,Blue,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.60,Blue,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.47,Blue,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.85,Blue,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.79,Blue,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.74,White,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.62,White,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",truck,0.56,White,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.54,Blue,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.48,White,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.85,White,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.79,Blue,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.76,White,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.72,Red,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.67,Blue,N/A,N/A
2025-07-30 20:10:41,"Kolkata, IN",car,0.54,Green,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",truck,0.53,Black,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.47,Blue,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.85,White,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.78,Red,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.77,White,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.69,White,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.66,Blue,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.64,Red,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",truck,0.60,Blue,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.58,Red,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.58,White,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.57,White,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.51,Black,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.51,Black,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.49,White,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.49,Red,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.47,Red,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",truck,0.90,Black,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.88,White,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.87,White,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",truck,0.80,White,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.76,White,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.74,White,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",car,0.61,White,N/A,N/A
2025-07-30 20:10:42,"Kolkata, IN",motorcycle,0.61,Black,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.61,Blue,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",truck,0.59,White,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.58,White,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.53,Blue,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",truck,0.52,Blue,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",truck,0.52,White,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.51,Black,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",truck,0.50,White,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",truck,0.49,White,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",bus,0.89,Blue,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.88,Blue,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",truck,0.86,Black,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",truck,0.78,Red,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.75,Blue,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.70,White,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.70,Red,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.69,White,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.63,Blue,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.52,Black,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",truck,0.51,Green,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.50,Blue,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.48,White,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.47,White,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.47,Blue,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.46,Blue,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",bus,0.93,Blue,N/A,N/A
2025-07-30 20:10:43,"Kolkata, IN",car,0.91,White,N/A,N/A
2025-07-30 20:10:44,"Kolkata, IN",truck,0.88,Red,N/A,N/A
2025-07-30 20:10:44,"Kolkata, IN",truck,0.86,Black,N/A,N/A
2025-07-30 20:10:44,"Kolkata, IN",car,0.83,Blue,N/A,N/A
2025-07-30 20:10:44,"Kolkata, IN",car,0.78,Blue,N/A,N/A
2025-07-30 20:10:44,"Kolkata, IN",car,0.77,White,N/A,N/A
2025-07-30 20:10:44,"Kolkata, IN",car,0.77,White,N/A,N/A
2025-07-30 20:10:44,"Kolkata, IN",car,0.74,White,N/A,N/A
2025-07-30 20:10:44,"Kolkata, IN",car,0.73,White,N/A,N/A
2025-07-30 20:10:44,"Kolkata, IN",car,0.72,White,N/A,N/A
2025-07-30 20:10:44,"Kolkata, IN",car,0.70,Red,N/A,N/A
2025-07-30 20:10:44,"Kolkata, IN",truck,0.64,White,N/A,N/A
2025-07-30 20:10:44,"Kolkata, IN",car,0.64,White,N/A,N/A
2025-07-30 20:10:44,"Kolkata, IN",car,0.61,Blue,N/A,N/A
